| 참고문헌 | 상태 | HTTP | GitHub 미러 | URL |
  - ref-244: GET HTTP 403 네트워크 정책 거부(not enabled for this session) / 미러 열림: https://raw.githubusercontent.com/OPCFoundation/UA-Nodeset/latest/Robotics/Opc.Ua.Robotics.Nodeset2.documentation.csv
  - ref-245: GET HTTP 403 네트워크 정책 거부(not enabled for this session) / 미러 열림: https://raw.githubusercontent.com/admin-shell-io/submodel-templates/main/published/Technical%20Data%20for%20Automated%20Guided%20Vehicles/1/0/IDTA%2002047-1-0%20Template_TechnicalDataForAGV.json
  - ref-246: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-247: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-248: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-249: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-250: GET HTTP 403 네트워크 정책 거부(not enabled for this session)
  - ref-251: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden) / 미러 열림: https://raw.githubusercontent.com/osrf/ros2multirobotbook/master/src/integration_fleets.md
  - ref-252: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden) / 미러 열림: https://raw.githubusercontent.com/osrf/ros2multirobotbook/master/src/integration.md
  - ref-253: GET HTTP 403 네트워크 정책 거부(not enabled for this session) / 미러 열림: https://raw.githubusercontent.com/MassRobotics-AMR/AMR_Interop_Standard/main/README.md
  - ref-254: GET HTTP 403 네트워크 정책 거부(not enabled for this session)
  - ref-255: GET HTTP 403 네트워크 정책 거부(not enabled for this session)
  - ref-256: GET HTTP 403 네트워크 정책 거부(not enabled for this session)
  - ref-257: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-258: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-259: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-260: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-261: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-262: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-263: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-264: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-265: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-266: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-267: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-268: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-269: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-270: GET HTTP 403 네트워크 정책 거부(not enabled for this session)
  - ref-271: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-272: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-273: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-274: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-275: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-276: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-277: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-278: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-279: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-280: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-281: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-282: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-283: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden) / 미러 열림: https://raw.githubusercontent.com/osrf/ros2multirobotbook/master/src/integration_doors.md
  - ref-284: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden) / 미러 열림: https://raw.githubusercontent.com/osrf/ros2multirobotbook/master/src/integration_lifts.md
  - ref-285: GET HTTP 403 네트워크 정책 거부(not enabled for this session) / 미러 열림: https://raw.githubusercontent.com/open-rmf/rmf_internal_msgs/main/rmf_door_msgs/msg/DoorState.msg
  - ref-286: GET HTTP 403 네트워크 정책 거부(not enabled for this session) / 미러 열림: https://raw.githubusercontent.com/open-rmf/rmf_internal_msgs/main/rmf_lift_msgs/msg/LiftState.msg
  - ref-287: GET HTTP 403 네트워크 정책 거부(not enabled for this session) / 미러 열림: https://raw.githubusercontent.com/eclipse-sparkplug/sparkplug/master/specification/src/main/asciidoc/chapters/Sparkplug_5_Operational_Behavior.adoc
  - ref-288: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-289: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-290: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-291: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-292: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-293: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-294: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-295: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-296: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-297: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden) / 미러 열림: https://raw.githubusercontent.com/ros2/design/gh-pages/articles/020_ros_with_dds.md
  - ref-298: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden) / 미러 열림: https://raw.githubusercontent.com/ros2/design/gh-pages/articles/qos.md
  - ref-299: GET HTTP 403 네트워크 정책 거부(not enabled for this session)
  - ref-300: GET HTTP 403 네트워크 정책 거부(not enabled for this session)
  - ref-301: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-302: GET HTTP 403 네트워크 정책 거부(not enabled for this session)
  - ref-303: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-304: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-305: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-306: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-307: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-308: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-309: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-310: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-311: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-312: GET HTTP 403 네트워크 정책 거부(not enabled for this session) / 미러 열림: https://raw.githubusercontent.com/open-rmf/rmf_internal_msgs/main/rmf_lift_msgs/msg/LiftRequest.msg
  - ref-313: GET HTTP 403 네트워크 정책 거부(not enabled for this session) / 미러 열림: https://raw.githubusercontent.com/open-rmf/rmf_internal_msgs/main/rmf_door_msgs/msg/DoorMode.msg
  - ref-314: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-315: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-316: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-317: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-318: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-319: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-320: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-321: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-322: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-323: GET HTTP 403 네트워크 정책 거부(not enabled for this session) / 미러 열림: https://raw.githubusercontent.com/VDA5050/VDA5050/2.1.0/json_schemas/factsheet.schema
  - ref-324: GET HTTP 403 네트워크 정책 거부(not enabled for this session) / 미러 열림: https://raw.githubusercontent.com/ease-crc/soma/master/owl/SOMA-ACT.owl
  - ref-325: GET HTTP 403 네트워크 정책 거부(not enabled for this session) / 미러 열림: https://raw.githubusercontent.com/hsu-aut/IndustrialStandard-ODP-IEEE1872-2/main/AuR_IEEE1872-2.ttl
  - ref-326: GET HTTP 403 네트워크 정책 거부(not enabled for this session)
  - ref-327: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-328: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-329: GET HTTP 403 네트워크 정책 거부(not enabled for this session) / 미러 열림: https://raw.githubusercontent.com/VDA5050/VDA5050/2.0.0/VDA5050_EN_V1.md
  - ref-330: GET HTTP 403 네트워크 정책 거부(not enabled for this session) / 미러 열림: https://raw.githubusercontent.com/srfiorini/IEEE1872-owl/master/cora-bare.owl
  - ref-331: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden) / 미러 열림: https://raw.githubusercontent.com/opengeospatial/IndoorGML-SWG/master/IndoorGML2/Archive/IndoorGML-22-045r5/22-045r5.html
  - ref-332: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-333: GET HTTP 403 네트워크 정책 거부(not enabled for this session) / 미러 열림: https://raw.githubusercontent.com/opengeospatial/IndoorGML-SWG/master/26-043.html
  - ref-334: GET HTTP 403 네트워크 정책 거부(not enabled for this session) / 미러 열림: https://raw.githubusercontent.com/buildingSMART/IFC4.3.x-development/ifc4.3-main/docs/schemas/core/IfcProductExtension/Entities/IfcRelSpaceBoundary.md
  - ref-335: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-336: GET HTTP 403 네트워크 정책 거부(not enabled for this session) / 미러 열림: https://raw.githubusercontent.com/w3c-lbd-cg/bot/master/bot.ttl
  - ref-337: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-338: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-339: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-340: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-341: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-342: GET HTTP 403 네트워크 정책 거부(not enabled for this session)
  - ref-343: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-344: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-345: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-346: GET HTTP 403 네트워크 정책 거부(not enabled for this session) / 미러 열림: https://raw.githubusercontent.com/open-rmf/rmf_building_map_msgs/main/rmf_building_map_msgs/msg/Level.msg
  - ref-347: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-348: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-349: GET HTTP 403 네트워크 정책 거부(not enabled for this session) / 미러 열림: https://raw.githubusercontent.com/open-rmf/rmf_building_map_msgs/main/rmf_building_map_msgs/msg/Graph.msg
  - ref-350: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-351: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-352: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-353: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-354: GET HTTP 403 네트워크 정책 거부(not enabled for this session)
  - ref-355: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-356: GET HTTP 403 네트워크 정책 거부(not enabled for this session) / 미러 열림: https://raw.githubusercontent.com/RasaHQ/rasa/main/docs/docs/forms.mdx
  - ref-357: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-358: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-359: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-360: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-361: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-362: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-363: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden) / 미러 열림: https://raw.githubusercontent.com/ros2/design/gh-pages/articles/actions.md
  - ref-364: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden) / 미러 열림: https://raw.githubusercontent.com/ros2/design/gh-pages/articles/node_lifecycle.md
  - ref-365: GET HTTP 403 네트워크 정책 거부(not enabled for this session) / 미러 열림: https://raw.githubusercontent.com/open-rmf/rmf_api_msgs/main/rmf_api_msgs/schemas/dispatch_task_request.json
  - ref-366: GET HTTP 403 네트워크 정책 거부(not enabled for this session) / 미러 열림: https://raw.githubusercontent.com/open-rmf/rmf_task/main/rmf_task/include/rmf_task/Task.hpp
  - ref-367: GET HTTP 403 네트워크 정책 거부(not enabled for this session) / 미러 열림: https://raw.githubusercontent.com/ietf-wg-httpapi/idempotency/main/draft-ietf-httpapi-idempotency-key-header.md
  - ref-368: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-369: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-370: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-371: GET HTTP 403 네트워크 정책 거부(not enabled for this session) / 미러 열림: https://raw.githubusercontent.com/BehaviorTree/BehaviorTree.CPP/master/include/behaviortree_cpp/decorators/retry_node.h
  - ref-372: GET HTTP 403 네트워크 정책 거부(not enabled for this session) / 미러 열림: https://raw.githubusercontent.com/BehaviorTree/BehaviorTree.CPP/master/include/behaviortree_cpp/decorators/timeout_node.h
  - ref-373: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-374: GET HTTP 403 네트워크 정책 거부(not enabled for this session)
  - ref-375: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-376: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden) / 미러 열림: https://raw.githubusercontent.com/osrf/ros2multirobotbook/master/src/task.md
  - ref-377: GET HTTP 403 네트워크 정책 거부(not enabled for this session) / 미러 열림: https://raw.githubusercontent.com/open-rmf/rmf_task/main/rmf_task/include/rmf_task/TaskPlanner.hpp
  - ref-378: GET HTTP 403 네트워크 정책 거부(not enabled for this session) / 미러 열림: https://raw.githubusercontent.com/open-rmf/rmf_ros2/main/rmf_task_ros2/include/rmf_task_ros2/Dispatcher.hpp
  - ref-379: GET HTTP 403 네트워크 정책 거부(not enabled for this session) / 미러 열림: https://raw.githubusercontent.com/google/or-tools/stable/ortools/sat/docs/scheduling.md
  - ref-380: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-381: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-382: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-383: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-384: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-385: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-386: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-387: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-388: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-389: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-390: GET HTTP 403 네트워크 정책 거부(not enabled for this session) / 미러 열림: https://raw.githubusercontent.com/open-rmf/rmf_task/main/rmf_task/include/rmf_task/BinaryPriorityScheme.hpp
  - ref-391: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-392: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-393: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-394: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-395: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-396: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-397: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-398: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-399: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-400: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-401: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-402: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-403: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-404: GET HTTP 403 네트워크 정책 거부(not enabled for this session)
  - ref-405: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden) / 미러 열림: https://raw.githubusercontent.com/osrf/ros2multirobotbook/master/src/security.md
  - ref-406: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden) / 미러 열림: https://raw.githubusercontent.com/osrf/ros2multirobotbook/master/src/simulation.md
  - ref-407: GET HTTP 403 네트워크 정책 거부(not enabled for this session)
  - ref-408: GET HTTP 403 네트워크 정책 거부(not enabled for this session)
  - ref-409: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-410: GET HTTP 403 네트워크 정책 거부(not enabled for this session) / 미러 열림: https://raw.githubusercontent.com/open-rmf/rmf_ros2/main/rmf_fleet_adapter/schemas/task_description__delivery.json
  - ref-411: GET HTTP 403 네트워크 정책 거부(not enabled for this session) / 미러 열림: https://raw.githubusercontent.com/open-rmf/rmf_ros2/main/rmf_fleet_adapter/schemas/event_description__payload_transfer.json
  - ref-412: GET HTTP 403 네트워크 정책 거부(not enabled for this session) / 미러 열림: https://raw.githubusercontent.com/open-rmf/rmf_ros2/main/rmf_fleet_adapter/schemas/place.json
  - ref-413: GET HTTP 403 네트워크 정책 거부(not enabled for this session) / 미러 열림: https://raw.githubusercontent.com/VDA5050/VDA5050/main/json_schemas/order.schema
  - ref-414: GET HTTP 403 네트워크 정책 거부(not enabled for this session) / 미러 열림: https://raw.githubusercontent.com/open-rmf/rmf_building_map_msgs/main/rmf_building_map_msgs/msg/GraphNode.msg
  - ref-415: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-416: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-417: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-418: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-419: GET HTTP 403 네트워크 정책 거부(not enabled for this session) / 미러 열림: https://raw.githubusercontent.com/buildingSMART/IFC4.3.x-development/ifc4.3-main/docs/schemas/shared/IfcSharedBldgElements/Entities/IfcDoor.md
  - ref-420: GET HTTP 403 네트워크 정책 거부(not enabled for this session) / 미러 열림: https://raw.githubusercontent.com/buildingSMART/IFC4.3.x-development/ifc4.3-main/docs/schemas/shared/IfcSharedBldgElements/Entities/IfcStair.md
  - ref-421: GET HTTP 403 네트워크 정책 거부(not enabled for this session) / 미러 열림: https://raw.githubusercontent.com/buildingSMART/IFC4.3.x-development/ifc4.3-main/docs/schemas/core/IfcProductExtension/Types/IfcTransportElementTypeEnum.md
  - ref-422: GET HTTP 403 네트워크 정책 거부(not enabled for this session) / 미러 열림: https://raw.githubusercontent.com/buildingSMART/IFC4.3.x-development/ifc4.3-main/docs/schemas/shared/IfcSharedBldgElements/Entities/IfcWall.md
  - ref-423: GET HTTP 403 네트워크 정책 거부(not enabled for this session) / 미러 열림: https://raw.githubusercontent.com/buildingSMART/IFC4.3.x-development/ifc4.3-main/docs/schemas/core/IfcProductExtension/Entities/IfcBuildingStorey.md
  - ref-424: GET HTTP 403 네트워크 정책 거부(not enabled for this session) / 미러 열림: https://raw.githubusercontent.com/mozman/ezdxf/master/docs/source/concepts/blocks.rst
  - ref-425: GET HTTP 403 네트워크 정책 거부(not enabled for this session) / 미러 열림: https://raw.githubusercontent.com/mozman/ezdxf/master/docs/source/concepts/layers.rst
  - ref-426: GET HTTP 403 네트워크 정책 거부(not enabled for this session) / 미러 열림: https://raw.githubusercontent.com/mozman/ezdxf/master/docs/source/concepts/units.rst
  - ref-427: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-428: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-429: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-430: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-431: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-432: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-433: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-434: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-435: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-436: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-437: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-438: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-439: GET HTTP 403 네트워크 정책 거부(not enabled for this session) / 미러 열림: https://raw.githubusercontent.com/admin-shell-io/submodel-templates/main/README.md
  - ref-440: GET HTTP 403 네트워크 정책 거부(not enabled for this session) / 미러 열림: https://raw.githubusercontent.com/ros-navigation/navigation2/main/nav2_map_server/README.md
  - ref-441: GET HTTP 403 네트워크 정책 거부(not enabled for this session)
  - ref-442: GET HTTP 403 네트워크 정책 거부(not enabled for this session) / 미러 열림: https://raw.githubusercontent.com/VDA5050/VDA5050/main/json_schemas/zoneSet.schema
  - ref-443: GET HTTP 403 네트워크 정책 거부(not enabled for this session) / 미러 열림: https://raw.githubusercontent.com/admin-shell-io/submodel-templates/main/published/Technical_Data/2/0/1/README.md
  - ref-444: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-445: GET HTTP 403 네트워크 정책 거부(not enabled for this session) / 미러 열림: https://raw.githubusercontent.com/ros/diagnostics/ros2/README.md
  - ref-446: GET HTTP 403 네트워크 정책 거부(not enabled for this session)
  - ref-447: GET HTTP 403 네트워크 정책 거부(not enabled for this session) / 미러 열림: https://raw.githubusercontent.com/open-telemetry/opentelemetry-specification/main/specification/overview.md
  - ref-448: GET HTTP 403 네트워크 정책 거부(not enabled for this session) / 미러 열림: https://raw.githubusercontent.com/open-rmf/rmf_internal_msgs/main/rmf_task_msgs/msg/Alert.msg
  - ref-449: GET HTTP 403 네트워크 정책 거부(not enabled for this session) / 미러 열림: https://raw.githubusercontent.com/VDA5050/VDA5050/main/json_schemas/connection.schema
  - ref-450: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-451: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-452: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-453: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-454: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-455: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-456: GET HTTP 403 네트워크 정책 거부(not enabled for this session)
  - ref-457: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-458: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-459: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-460: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-461: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-462: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-463: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-464: GET HTTP 403 네트워크 정책 거부(not enabled for this session)
  - ref-465: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-466: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-467: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-468: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-469: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-470: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-471: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-472: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-473: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-474: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-475: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-476: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-477: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-478: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-479: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-480: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-481: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-482: GET HTTP 403 네트워크 정책 거부(not enabled for this session)
  - ref-483: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-484: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-485: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-486: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-487: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-488: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
